-32.19608178	53.18299579000001	14.24323267
6.187884131	-62.55799390999999	10.77478019
-39.236061330000005	24.34540551	43.99683081999999
-24.48007077	57.64066244	-12.09001939
-43.11836781	34.95022191	31.41936897
-38.88020526	25.3708354	43.73258224999999
20.03498214	-54.48576417	-26.415703530000002
-29.64999607	55.46425539	-10.605777100000001
-38.8935397	28.72826333	41.59168012
-38.95480936	28.70632185	41.54946827
-39.14291009	28.60423995	41.44295413
-38.93904771	28.76187729	41.525815800000004
35.01690842	42.32215484	32.412030709999996
17.75390218	-49.194791450000004	-36.50424429
21.074157260000003	-53.39871469	-27.791105870000003
21.17148278	-56.38258087	20.991933949999996
-50.528089890000004	36.30143009	14.035907729999998
-28.44974354	-14.32864457	55.2556824
-6.856542084	63.187442149999995	5.312568582
-38.83035873	29.595803380000003	41.038762930000004
-47.55077864	42.318582850000006	-3.993669531
-41.072651619999995	34.59251049	34.41342625
-60.81363332	13.6592241	-13.5283406
47.29014463000001	17.14587057	39.21160215
-39.809025240000004	49.04617905	-8.809212762
2.37594428	56.382547269999996	29.71954999
-58.3708364	0.1110453317	-25.704504019999998
18.16526317	-49.74380483	-35.54525981
-39.36349543	28.66648741	41.190243110000004
16.25407771	48.93283581	37.54025756
-44.128115799999996	34.74037078	30.22754429
-38.91163955	25.000013749999997	43.917787049999994
25.90274421	-51.82595453	-26.66470851
-55.33900627	-1.7632687100000002	-31.66028536
15.49269999	-45.08863443	-42.366020490000004
-22.84990882	-48.91928529	33.951047020000004
-38.85271936	24.34392584	44.33652978
46.40644507	19.00901983	39.40796139
-0.6967120339	-61.69545952000001	16.15776181
-34.79366013	13.200891590000001	51.79793505
50.82081322	26.14077962	-28.31594929
-55.33126373	-3.7313607230000003	-31.50264435
-38.69385353	29.63508265	41.139226719999996
-39.006614989999996	35.9539532	35.40742346
-39.49892449	49.51488706	-7.483269585
-38.93807714	28.848435140000003	41.46664127
-38.96844298	28.82565932	41.453952959999995
-39.03529622	28.705755439999997	41.4742529
-58.55465862	-0.07562593937	-25.28308989
15.99307363	-61.490739999999995	5.567664699
-40.02412535	49.03946638	-7.815914987999999
-41.423370889999994	43.3107457	-21.82136685
-44.817132410000006	45.13583877	-4.697776159
10.03661685	47.95058943	40.839878739999996
31.52794066	-16.26233217	-53.003904670000004
-37.78769097	28.29658703	42.88685083
-53.292861	0.1664948664	-35.03900178
-38.954077579999996	28.88030266	41.42941417
-60.03889942	-1.985401267	-21.43075216
-38.97748451	28.8523504	41.426875069999994
-44.86938769	45.17742511	-3.691437311
-37.668816740000004	51.44906785	1.3935791789999998
-60.217656059999996	-2.393326729	-20.880476180000002
21.16464621	-56.406250719999996	-20.93516253
-40.830905969999996	48.83841188	3.941451823
20.981294790000003	-57.79309704	-16.9597053
-58.29801119	-1.638593811	-25.81753864
-29.54978493	55.41629788	-11.123512920000001
31.325715839999997	46.96027524	29.687042230000003
16.93266149	-51.64067762	-33.38283675
17.01204129	-49.31706092	-36.692047550000005
13.92592196	-31.107023429999998	-53.91020489
-39.07484409	50.384063749999996	-1.578315342
23.155039230000003	-53.52351568	-25.82568154
-60.02110887	-1.3075691269999998	-21.53242098
20.35904844	-55.043564319999994	-24.97205584
47.931874289999996	20.890132119999997	36.5243235
18.03739827	46.34716887	39.93094791
-50.273259429999996	36.34098106	14.826357680000001
-59.901349849999995	-3.842152161	-21.56280484
31.522175750000002	36.10146476	42.082360660000006
-45.771862899999995	44.26162434	-3.70588418
31.183418670000002	47.17380456	29.497711159999998
-39.39266779	-4.3851820550000005	49.96875326
-39.39381159	-4.398535237	49.96667786
