-3219.608178	5318.299579	1424.323267
618.7884131	-6255.799391	1077.478019
-3923.606133	2434.540551	4399.683082
-2448.007077	5764.066244	-1209.001939
-4311.836781	3495.022191	3141.936897
-3888.020526	2537.08354	4373.258225
2003.498214	-5448.576417	-2641.570353
-2964.999607	5546.425539	-1060.57771
-3889.35397	2872.826333	4159.168012
-3895.480936	2870.632185	4154.946827
-3914.291009	2860.423995	4144.295413
-3893.904771	2876.187729	4152.58158
3501.690842	4232.215484	3241.203071
1775.390218	-4919.479145	-3650.424429
2107.415726	-5339.871469	-2779.110587
2117.148278	-5638.258087	2099.193395
-5052.808989	3630.143009	1403.590773
-2844.974354	-1432.864457	5525.56824
-685.6542084	6318.744215	531.2568582
-3883.035873	2959.580338	4103.876293
-4755.077864	4231.858285	-399.3669531
-4107.265162	3459.251049	3441.342625
-6081.363332	1365.92241	-1352.83406
4729.014463	1714.587057	3921.160215
-3980.902524	4904.617905	-880.9212762
237.594428	5638.254727	2971.954999
-5837.08364	11.10453317	-2570.450402
1816.526317	-4974.380483	-3554.525981
-3936.349543	2866.648741	4119.024311
1625.407771	4893.283581	3754.025756
-4412.81158	3474.037078	3022.754429
-3891.163955	2500.001375	4391.778705
2590.274421	-5182.595453	-2666.470851
-5533.900627	-176.326871	-3166.028536
1549.269999	-4508.863443	-4236.602049
-2284.990882	-4891.928529	3395.104702
-3885.271936	2434.392584	4433.652978
4640.644507	1900.901983	3940.796139
-69.67120339	-6169.545952	1615.776181
-3479.366013	1320.089159	5179.793505
5082.081322	2614.077962	-2831.594929
-5533.126373	-373.1360723	-3150.264435
-3869.385353	2963.508265	4113.922672
-3900.661499	3595.39532	3540.742346
-3949.892449	4951.488706	-748.3269585
-3893.807714	2884.843514	4146.664127
-3896.844298	2882.565932	4145.395296
-3903.529622	2870.575544	4147.42529
-5855.465862	-7.562593937	-2528.308989
1599.307363	-6149.074	556.7664699
-4002.412535	4903.946638	-781.5914988
-4142.337089	4331.07457	-2182.136685
-4481.713241	4513.583877	-469.7776159
1003.661685	4795.058943	4083.987874
3152.794066	-1626.233217	-5300.390467
-3778.769097	2829.658703	4288.685083
-5329.2861	16.64948664	-3503.900178
-3895.407758	2888.030266	4142.941417
-6003.889942	-198.5401267	-2143.075216
-3897.748451	2885.23504	4142.687507
-4486.938769	4517.742511	-369.1437311
-3766.881674	5144.906785	139.3579179
-6021.765606	-239.3326729	-2088.047618
2116.464621	-5640.625072	-2093.516253
-4083.090597	4883.841188	394.1451823
2098.129479	-5779.309704	-1695.97053
-5829.801119	-163.8593811	-2581.753864
-2954.978493	5541.629788	-1112.351292
3132.571584	4696.027524	2968.704223
1693.266149	-5164.067762	-3338.283675
1701.204129	-4931.706092	-3669.204755
1392.592196	-3110.702343	-5391.020489
-3907.484409	5038.406375	-157.8315342
2315.503923	-5352.351568	-2582.568154
-6002.110887	-130.7569127	-2153.242098
2035.904844	-5504.356432	-2497.205584
4793.187429	2089.013212	3652.43235
1803.739827	4634.716887	3993.094791
-5027.325943	3634.098106	1482.635768
-5990.134985	-384.2152161	-2156.280484
3152.217575	3610.146476	4208.236066
-4577.18629	4426.162434	-370.588418
3118.341867	4717.380456	2949.771116
-3939.266779	-438.5182055	4996.875326
-3939.381159	-439.8535237	4996.667786
-3943.287765	-440.2200365	4993.553036
-3937.586757	-430.6795083	4998.880844
-3238.047289	949.0188245	5412.328244
-3895.915836	2885.036448	4144.549251
-3904.522436	2899.965741	4125.989245
1975.607748	-4942.874121	-3513.382053
-1951.532807	-2978.62257	-5291.333602
-3844.34801	2954.351798	4143.872324
-3879.633512	2517.15364	4392.182301
3450.059348	5246.025725	1120.351994
-1316.130883	5428.210218	3079.158542
-2818.195175	5575.209064	-1285.964172
-5946.776398	-121.1406487	-2302.185791
-3950.593454	3104.123964	3928.881493
-3983.414781	4932.647055	-693.025047
-3887.150497	2547.751562	4367.826347
-5100.252293	3546.748279	1444.606239
-3915.729545	2499.497689	4370.178192
-1343.098126	5408.98664	3101.263445
-439.0427839	-6146.020535	1646.98422
-3603.427553	5073.515034	1397.726392
-5952.900587	1249.916126	-1918.220082
-3959.525942	2944.250659	4041.339675
-3610.317101	5255.991271	138.0224285
-3310.72202	3331.822128	4314.738116
-5483.968232	3195.590958	-627.0365718
-3973.143606	2938.898618	4031.859224
1774.656231	2696.01253	5500.999518
-4320.265224	3635.166887	2966.437948
-4998.969395	3406.998237	2020.28513
-317.5385227	-6172.357259	1574.820357
-6004.757856	1347.06496	-1675.465037
343.8043697	4417.733709	4587.407921
-3006.514654	5517.545343	-1093.822209
4418.177316	2121.293857	4081.507758
-3911.178195	2890.740545	4126.159016
-5801.639727	1138.026152	-2392.646433
-2465.273344	-4318.755923	3993.702369
4479.34944	2410.570345	3847.526895
-125.768466	-6189.87191	1532.498625
1844.460673	-5289.434536	-3049.382087
1609.96555	4885.527684	3770.744512
-6072.281797	-612.9454449	-1852.181324
-3275.501389	5375.833179	1024.886473
-3998.220393	3458.484376	3568.193311
-4289.795148	3653.226282	2988.390757
-5377.414438	3350.141414	-734.0643512
-3760.686785	2492.732724	4508.037541
-759.6669425	-6091.169604	1731.890006
-4762.774578	494.0332516	-4213.169053
3098.924609	-1580.411913	-5345.82533
-3978.507582	2942.758873	4023.74597
-2238.732363	-5071.330395	3154.135291
3182.352962	-1505.582666	-5318.339446
3160.752017	-1522.798177	-5326.313584
4470.340117	1583.118268	4264.818846
3227.450082	-1468.725376	-5301.442798
900.5451856	-6001.325206	1962.650796
-3716.679881	5082.106354	1018.51346
-3845.318018	2985.422665	4120.638889
-3846.957572	2943.455966	4149.200937
-3986.901882	30.13069017	4978.211478
-491.627298	6337.210106	526.264833
-3788.024155	2934.270875	4209.490638
1324.474501	-6236.514663	-174.7459766
-3854.461491	2972.194937	4121.658389
-257.9364978	-6182.548024	1545.461967
1976.83736	-5100.286997	-3279.949786
-4799.496534	4021.834425	1211.843585
-3998.737698	4895.779858	-848.7169169
-3864.601847	2968.093292	4115.113458
-3956.307671	4994.840712	279.4277701
-3894.667159	2919.312222	4121.658389
-3929.024472	3309.483533	3780.075323
-3907.820223	2904.214546	4119.874145
-5951.428423	1282.939407	-1900.907732
-2232.207554	5890.259589	-1000.487588
-1381.923118	6197.609781	-599.0037575
1698.487322	4846.592939	3782.137187
-6051.724505	1547.965671	-1288.144713
-2868.914413	5603.697186	-1023.128505
-3932.177404	3304.40356	3781.240799
4730.109492	1717.786863	3918.438016
-3856.074329	2969.040964	4122.422895
-2938.842227	-3872.904413	4128.280728
-4501.515066	3632.394483	2687.183736
-5303.842454	3489.674132	-608.534036
1706.208113	-6072.876676	-942.2880444
-3863.083741	2969.715363	4115.368595
-865.155051	-6055.407717	1806.219288
769.592428	-6270.541628	875.739221
4451.056139	2127.814835	4042.200796
-5668.092382	-386.0142281	-2898.724852
6194.640022	-1517.079326	-61.55740039
-3940.351757	2864.935148	4116.389028
1638.569414	4855.171161	3797.537001
1688.151781	-5140.892488	-3376.425919
-3060.865348	5116.764986	2264.664081
-5045.660068	3600.894838	1501.251095
-5524.189498	3133.077233	-588.2528715
-3855.410829	2409.87664	4472.939293
2314.310183	-5347.799205	-2593.047636
-3880.050534	1979.458853	4658.952082
-2580.858873	-3040.016064	4977.585138
-3935.527278	2124.914479	4547.004234
-3836.808765	5055.358496	633.3505971
-4275.296938	3616.616872	3052.998935
-6082.380582	-1144.440744	-1540.709526
-4477.924603	4526.486469	-371.4774467
4434.69707	2265.541405	3984.930118
-62.65020087	-6375.624449	162.3940968
-4035.493586	3228.070501	3738.079234
-21.88624344	-6207.842489	1463.248654
-6091.948617	-1137.436241	-1507.741639
-3908.64581	2057.91901	4600.689218
1230.608103	-6256.853516	127.5608905
-6090.151747	-1137.430744	-1514.98746
-6069.782411	-133.5030087	-1954.175639
-4461.351112	4541.80624	-383.7008486
-5969.50334	-635.8484008	-2153.975552
4791.611551	1972.025296	3718.932505
-6085.396297	-1141.599437	-1530.877733
-6088.137097	-1134.195643	-1525.474004
-5697.001378	-373.5010567	-2843.159556
-5569.116796	2925.959864	-1050.038567
-61.53941651	-6375.839698	154.1591689
3440.321049	1814.259219	-5054.852972
-69.77095599	-6375.47326	165.398666
-6084.762831	-1145.548747	-1530.445478
-70.10599655	-6375.580698	161.0587212
-93.47682929	-6375.528656	150.9318965
-5761.742661	-477.1438415	-2693.239549
-3066.957432	4974.3677	2555.05814
1603.165555	4822.384391	3854.004799
4619.133706	-2107.592458	3860.121998
-1963.799171	5654.192962	2202.834256
-3913.207277	2894.775594	4121.403531
2165.434922	-5717.977417	-1815.078472
-3734.010319	2939.959616	4253.550093
840.6849163	-6288.082477	657.382413
-6083.139475	-1147.661847	-1535.307921
-3808.441467	5114.630671	123.3316591
-6037.853484	-723.9252598	-1923.315244
-3802.512753	2985.410847	4160.180626
2114.187757	-5695.526328	-1941.667833
4669.143502	1729.763095	3985.712306
-6034.827108	1256.015055	-1637.733787
1689.680799	4883.917416	3737.808646
-6083.579337	-1148.074709	-1533.255005
-3448.483505	5288.752307	-903.296491
-4040.876667	3212.416443	3745.74163
-2294.951066	-4869.51664	3420.510386
